ticker,senti_label,text
$UNKNOWN,bearish,Evolent down 6% on loss of key contract in NY
$XOM,bearish,"Exxon, Chevron results augur tough year ahead, shares drop 3% #economy #MarketScreener"
$F,bearish,"Ford Stock Hit by CEO, China and Lack of Product"
$FNKO,bearish,Funko Stock Decimated Ahead of Massive Earnings Miss
$FNKO,bearish,"Funko stock plummets 39%, shares downgraded after holiday season weakness"
$FNKO,bearish,Funko's stock plunges 39% premarket toward near 2-yr. low after Q4 warning late Wednesday
$UNKNOWN,bearish,GAMESTOP TUMBLES 15% AFTER MISSING 3Q COMP SALES ESTIMATE
$GLUU,bearish,Glu Mobile Inc. (GLUU) Sinks -2.71% Today: Breaking Down The Root Causes - Find News
$GRC,bearish,Gorman-Rupp slips 6% post Q4 results miss
$GRUB,bearish,GrubHub stock falls after D.A. Davidson turns bearish
$HBI,bearish,Hanesbrands -2% after rare bear call
$HBI,bearish,Hanesbrands trickles lower after operating profit miss
$UNKNOWN,bearish,Hargreaves top investor sells shares at discount; stock drops
$UNKNOWN,bearish,Hertz and Avis slide after Lyft announces car rental service
$HD,bearish,"Home Depot cuts 2019 forecast after sales miss, shares drop"
$HD,bearish,Home Depot Falls Sharply After Release of 3rd-Quarter Results
$HD,bearish,"Home Depot sales miss, shares plunge"
$HD,bearish,Home Depot's stock selloff a 78-point drag on the Dow
$HPQ,bearish,"HP down 5% after Xerox bid rejection, counter offer hints"
$I,bearish,Intelsat -17.5% as Pai calls for public C-band auction
$NVIV,bearish,InVivo launches equity offering; shares down 17%
$K,bearish,Kellogg -6% after profit outlook disappoints
$K,bearish,Kellogg stock falls after weak guidance
$K,bearish,Kellogg's stock falls 3.5% premarket after Q4 results
$KSS,bearish,Kohl's cuts annual profit forecast after disappointing results; shares slump
$KSS,bearish,Kohl's shares slide 10.5% in premarket trade
$KSS,bearish,"Kohl's shares tank on earnings miss, retailer cuts fiscal 2019 earnings outlook"
$JCP,bearish,Kohl's warning sends J.C. Penney and Dillard's lower
$LJPC,bearish,"La Jolla shares fall on CEO departure, clinical trial results"
$LOGC,bearish,LogicBio -26% as FDA puts hold on LB-001
$LOW,bearish,Lowe's stock falls 2.0% premarket in wake of Home Depot's disappointing Q3 report
$LK,bearish,Luckin Coffee stock sinks after anonymous report alleges fraud
$LMNX,bearish,Luminex Q4 cash flow up 24%; shares slip 1% after hours of soft Q1 outlook
$M,bearish,Macy’s Slumps as Website Hack Adds to Department-Store Malaise
$M,bearish,Macy's -6% as hard hats come out for earnings
$M,bearish,Macy's stock down 3.8% premarket
$MRVL,bearish,Marvell stock falls after Cowen double downgrade
$MMS,bearish,MAXIMUS -2.9% post Q4 results
$MGP,bearish,MGM Growth falls 1.1% after starting share offering
$ZM,bearish,"Microsoft : Zoom shares slip over security concerns, rising competition #Microsoft #Stock #MarketScreener…"
$MGEN,bearish,MiRagen down 24% after pricing equity offering
$ONCS,bearish,OncoSec Medical down 13% despite positive TOVA data in TNBC
$PDD,bearish,"PDD, URBN among premarket losers"
$PTON,bearish,"Peloton stock plummets after the company reports widening loss, slowing revenue"
$PENN,bearish,Penn National Gaming -4% after earnings
$PRSP,bearish,"Perspecta -18% after Navy contract loss, downgrade"
$UNKNOWN,bearish,Pinduoduo stock sinks on heavy volume after earnings
$UNKNOWN,bearish,Pinduoduo's stock plunges 23% premarket on heavy volume after Q3 results
$UNKNOWN,bearish,Popular Irish ETF skids lower after Sinn Fein election win
$UNKNOWN,bearish,Qualcomm Shares Dip Even After Q1 Earnings Beat Over China Coronavirus Outlook
$UNKNOWN,bearish,Qudian sinks 5.3% after year guidance revenue shrinks
$UNKNOWN,bearish,Rapt Therapeutics down 9% premarket after pricing equity offering
$UNKNOWN,bearish,Royal Mail shares slump on lowered mail volume guidance
$UNKNOWN,bearish,Salarius Pharma down 53% premarket after pricing equity offering
$UNKNOWN,bearish,Satellite stock Intelsat drops 40% after FCC 5G decision
$UNKNOWN,bearish,SciPlay -7.6% after two-notch downgrade
$UNKNOWN,bearish,Shares of mattress company Casper fall below IPO price in Day 2 on NYSE
$UNKNOWN,bearish,Silvercorp -20% as quarterly silver sales volumes remain flat
$SMPL,bearish,Simply Good Foods trades lower despite strong Q2 upside as virus concerns linger (SMPL) $SMPL
$UNKNOWN,bearish,Sinclair Broadcast -1.9% as Stephens cuts target
$NUE,bearish,Some Nucor (NYSE:NUE) Shareholders Are Down 11%
$UNKNOWN,bearish,"Stock Market Update: Macy's shares slide on retail weakness, potential credit card breach"
$TSLA,bearish,Tesla Inc. slumped in pre-market trading after the electric carmaker’s newly unveiled pickup truck elicited mixed r…
$TSLA,bearish,Tesla shares dropped after a botched unveiling of its long-awaited Cybertruck. A demonstration of the truck's suppo…
$TSLA,bearish,Tesla shares plummet as it plans delay to Model 3 deliveries in China due to coronavirus.
$TSLA,bearish,Tesla’s stock-market skid continues with 4% decline at opening bell Thursday
$TSLA,bearish,"Tesla's stock fall premarket; RBC reiterates bearish view, but warns not to short"
$TSLA,bearish,"Tesla's stock falls 2.1% premarket, after tumbling 17.2% on Wednesday"
$UNKNOWN,bearish,The Stars Group falls after share offering
$UNKNOWN,bearish,Theravance readies $150M stock offering; shares down 5% after hours
$TJX,bearish,TJX's stock falls 1.3% premarket ahead of Q3 results
$TMUS,bearish,T-Mobile US stock down 1.4% premarket
$TDG,bearish,TransDigm trades lower post mixed Q4 results; guides FY20 below consensus
$TWTR,bearish,Twitter -3.5% in pullback after double-digit gain
$TWTR,bearish,Twitter stock falls after downgrade
$TSN,bearish,Tyson Foods's stock falls 1.6% premarket after Q1 results
$TSN,bearish,Tyson stock slips after sales miss
$UBER,bearish,Uber Shares Tumble 6% In Premarket As London Again Revokes Operating License
$UBNT,bearish,Ubiquiti slides amid revenue shortfall
$UL,bearish,Unilever Plunges 8% After Disappointing Guidance Update
$PDD,bearish,UPDATE 2-China's Pinduoduo posts bigger loss as costs surge; shares tumble
$URBN,bearish,"Urban Outfitters shares plunge on profit, sales miss"
$URBN,bearish,Urban Outfitters stock down 9% after Q3 results
$URBN,bearish,"Urban Outfitters stock tanks after Q3 profit, sales misses"
$VFC,bearish,VF Corp. shares slide 1.9% premarket
$W,bearish,Wayfair stumbles after Citron takes another whack
$UNKNOWN,bearish,Whirlpool -2% after large recall in U.K.
$ADMA,bearish,Why ADMA Biologics Is Tumbling 13.5% Today
$WWE,bearish,"WWE shares plunged, erasing more than $1 billion in market value, after CEO Vince McMahon ousted two of the company..."
$WWE,bearish,"WWE's stock plunges toward 21-month low after sales miss, 'considerable uncertainty' in outlook"
$UNKNOWN,bearish,Xeris Pharma launches equity offering; shares down 3% after hours
$UNKNOWN,bearish,Yum Brands -3% after profit miss
$UNKNOWN,bearish,Yum Brands' stock tumbles as coronavirus and Pizza Hut's weak sales expected to hit 2020 results
$UNKNOWN,bearish,Zoom shares get whacked over privacy concerns #economy #MarketScreener
$UNKNOWN,bullish,United +18% leads big bounce in airlines
$UNKNOWN,bullish,United +18% leads big bounce in airlines
$UNKNOWN,bullish,United +18% leads big bounce in airlines
$UNKNOWN,bullish,Aurora Cannabis sets early conversion price; shares tick higher
$UNKNOWN,bullish,(+0.4% pre) Aurora Cannabis sets early conversion price - SA
$UNKNOWN,bullish,"Aduro adds to rally as bargain hunters move in, shares up 18%"
$UNKNOWN,bullish,(+2.3% pre) Agios Pharma higher amid new vorasidenib progress - SA
$UNKNOWN,bullish,reversal is taking place. Could pop over 70c.
$IONS,bullish,(+1.0% pre) Akcea and Ionis $IONS launch late-stage AKCEA-TTR-LRx study - SA
$UNKNOWN,bullish,Akers Biosciences up 62% on advancement of COVID-19 vaccine
$AMC,bullish,AMC Entertainment rallies after big Frozen 2 weekend
$UNKNOWN,bullish,American Tower +2.1% after Wells upgrade to Overweight
$SCHW,bullish,(+1.3% pre) Charles Schwab $SCHW to buy TD Ameritrade in $26 billion all-stock deal - Reuters
$UNKNOWN,bullish,"(+11.8% pre) Form SC 13G ANAPTYSBIO, INC Filed by: TANG CAPITAL PARTNERS LP"
$UNKNOWN,bullish,AngioDynamics +4% premarket on Q3 beat; 2020 guidance withdrawn
$UNKNOWN,bullish,"(+7.7% pre) D. E. Shaw & Co., INC. Shows 5.2% Stake in Blue Apron - SI"
$AQST,bullish,(+13.1% pre) Aquestive Therapeutics (AQST) Confirms FDA Approval for Exservan Oral Film - SI
$UNKNOWN,bullish,Arrowhead Pharma up 5% after Medicines Co. sale
$UNKNOWN,bullish,"(+0.9% pre) India’s Paytm Secures $1 Billion Investment From SoftBank, Ant Financial - WSJ"
$UNKNOWN,bullish,keeps going higher on volume.
$UNKNOWN,bullish,Shorts fried as Big Lots jumps 26% post-results
$UNKNOWN,bullish,"BOQI Medical latest to capture coronavirus money flow, up 44%"
$UNKNOWN,bullish,"Restaurants stocks break higher, analysts reel in near-term expectations"
$UNKNOWN,bullish,"Restaurants stocks break higher, analysts reel in near-term expectations"
$UNKNOWN,bullish,"Restaurants stocks break higher, analysts reel in near-term expectations"
$UNKNOWN,bullish,BioLineRx up big ahead of key data readout
$TSLA,bullish,"TSLA, INO among premarket gainers"
$TSLA,bullish,"TSLA, INO among premarket gainers"
$TSLA,bullish,"TSLA, INO among premarket gainers"
$UNKNOWN,bullish,(+0.0% pre) Beazer Homes Announces Preliminary Operating Results - BW
$UNKNOWN,bullish,Camtek surge 8% as Q1 shipments in-line with guidance
$UNKNOWN,bullish,"Can-Fite up 22% premarket on ""positive"" Namodenonson data in NASH"
$UNKNOWN,bullish,Saudis take stake in Carnival Corp. - shares up 27%
$UNKNOWN,bullish,Saudis take stake in Carnival Corp. - shares up 27%
$UNKNOWN,bullish,Saudis take stake in Carnival Corp. - shares up 27%
$UNKNOWN,bullish,(+0.9% pre) VA hits pause on Cerner EHR rollout amid coronavirus crisis - HealthCare IT
$CGC,bullish,(+3.7% pre) Canopy Growth (CGC) Announces Health Canada Licence for State-Of-The-Art Beverage Facility - SI
$UNKNOWN,bullish,(+4.3% pre) Continental Resources suspends dividend amid coronavirus woes - Reuters
$UNKNOWN,bullish,Comtech +18.5% after $9M Army order
$UNKNOWN,bullish,Comtech +14.5% after order from top Chinese carrier
$UNKNOWN,bullish,Comtech +14.5% after order from top Chinese carrier
$UNKNOWN,bullish,Comtech +14.5% after order from top Chinese carrier
$CNA,bullish,"CNA +6.8% after dividend boost, Q4 beat"
$UNKNOWN,bullish,Co-Diagnostics up 36% on coronavirus test sales
$INFN,bullish,(+1.7% pre) Infineon Technologies $INFN : announces final regulatory approval for acquisition of Cypress Semico…
$UNKNOWN,bullish,Department store stocks bounce off lows
$UNKNOWN,bullish,Department store stocks bounce off lows
$UNKNOWN,bullish,Department store stocks bounce off lows
$UNKNOWN,bullish,(+0.6% pre) “Frozen 2” Walt Disney Animation Studios’ Highest Grossing Debut Ever
$UNKNOWN,bullish,Dick's Sporting Goods +2% after BAML upgrade
$UNKNOWN,bullish,DaVita Q4 earnings up 51%; shares up 4% after hours
$EBAY,bullish,EBay +6% after selling StubHub
$EBAY,bullish,(+4.5% pre) EBay Nears Deal to Sell StubHub to Viagogo for Roughly $4 Billion - WSJ
$UNKNOWN,bullish,(+0.0% pre) El Paso Electric and IIF Move Towards Final Steps in Acquisition Process - CTFN
$UNKNOWN,bullish,Eagle Pharma set to refile Ryanodex NDA; shares ahead 5%
$UNKNOWN,bullish,Endonovo up 35% on SofPulse collaboration
$UNKNOWN,bullish,EnLink Midstream rallies on back of Devon Energy's STACK partnership
$UNKNOWN,bullish,Enochian Bio +18% premarket on acquiring exclusive license for HBV
$UNKNOWN,bullish,National Beverage +4% as analysts keep scrambling
$FLS,bullish,(+3.1% pre) Flowserve (FLS) Withdraws 2020 Full Year Guidance - SI
$GCI,bullish,Gannett +57% after firing off poison pill
$GCI,bullish,"(+100.0% pre) Gannett adopts poison pill, stock soars after closing at record low - MW"
$GE,bullish,(+0.3% pre) GE brings in shipper Maersk's CFO as finance head - Reuters
$UNKNOWN,bullish,GenMark Q1 revenue up big on COVID-19 boost; shares up 29% after hours
$HPQ,bullish,(+0.8% pre) HP reiterates its rejection of Xerox's $XRX offer to buy the company - Reuters
$ICPT,bullish,"(+5.5% pre) Intercept Pharma (ICPT) NDA for OCA Accepted by FDA, Grants Priority Review - SI"
$UNKNOWN,bullish,Idera jumps 39% after hours on bullish capital raise
$UNKNOWN,bullish,IES Holdings +8% post Q4 results
$UNKNOWN,bullish,Hotels stocks gain as peak pandemic seems near
$UNKNOWN,bullish,Hotels stocks gain as peak pandemic seems near
$UNKNOWN,bullish,Hotels stocks gain as peak pandemic seems near
$UNKNOWN,bullish,(+3.2% pre) FDA GRANTS FAST TRACK DESIGNATION TO SACITUZUMAB GOVITECAN FOR NEOADJUVANT/ADJUVANT METASTATIC UR…
$UNKNOWN,bullish,Immunomedics shares surge over 100% pre-market after it announced the ASCENT study will be stopped for...
$UNKNOWN,bullish,Inovio on go with study of INO-3107 for rare HPV disorder; shares up 15%
$UNKNOWN,bullish,new intraday high. CV angle. Covid-19 event on Wednesday.
$UNKNOWN,bullish,opens up 4% above its recent range and value area for Apr OpEx cycle
$UNKNOWN,bullish,"MDCO, TIF among premarket gainers"
$UNKNOWN,bullish,"MDCO, TIF among premarket gainers"
$UNKNOWN,bullish,"MDCO, TIF among premarket gainers"
$JEC,bullish,"(+2.5% pre) Jacobs Engineering (JEC) Tops Q4 EPS by 18c, Revenues Beat - SI"
$UNKNOWN,bullish,Kraft +3% after sales update
$KHC,bullish,(+4.2% pre) Kraft Heinz stock rises on expected first-quarter sales gain - MW
$UNKNOWN,bullish,L Brands pushed higher on report of strategic review
$UNKNOWN,bullish,"Levi Strauss +4% after earnings topper, update on China"
$UNKNOWN,bullish,LiveXLive +23% on Samsung tie-up
$UNKNOWN,bullish,(+10.8% pre) Luminex Corporation Pre-Release of 1st Quarter Revenue - P&T
$UNKNOWN,bullish,(+1.9% pre) Livongo Announces Preliminary First Quarter 2020 Revenue; Exceeds Previously Announced Guidance -…
$MATX,bullish,(+0.0% pre) Matson (MATX) withdraws its financial outlook for the full year 2020 - SI
$UNKNOWN,bullish,(+1.5% pre) Global Jurisdictions Continue to Recognize Microbot Medical’s Innovative Technology; Receives Not…
$UNKNOWN,bullish,MCig up 9% on CBD distribution deals
$NVS,bullish,(+22.6% pre) Novartis $NVS to Swallow Up The Medicines Company for $9.7 Billion - TheStreet
$UNKNOWN,bullish,MiMedx settles VA pricing investigation; shares up 6%
$UNKNOWN,bullish,"Mallinckrodt inks debt exchange deal, but pays the price; shares up 20%"
$UNKNOWN,bullish,(+1.2% pre) FDA accepts Merck application for expanded use of Keytruda - SA
$UNKNOWN,bullish,up another 2% today. Raising the stop on let it ride.
$NIU,bullish,(+10.9% pre) NIU Technologies Announces Q3 2019 Financial Results: NIU is Entering New Era of Stable Profitabi…
$UNKNOWN,bullish,gaps up through resistance around 276.50 after reclaiming its 200-day. Currently working on a 1st stage base (…
$NVDA,bullish,"(+2.6% pre) Morgan Stanley Upgrades NVIDIA (NVDA) to Overweight, Sees Gaming/Data Center Accelerating in 2020…"
$UNKNOWN,bullish,Invitae launches enhanced telemedicine; shares up 6% premarket
$UNKNOWN,bullish,(+5.4% pre) Invitae Announces Exercise in Full of Underwriters' Option to Purchase Additional Shares of Commo…
$UNKNOWN,bullish,Ollie's higher after earnings topper
$UNKNOWN,bullish,ripping higher. Agressive buyers now. Could squeeze into the close.... very nice.
$UNKNOWN,bullish,strong up 11.7% into large volume pocket w/ room to $360
$UNKNOWN,bullish,(+1.3% pre) Carl Icahn Plans To Nominate Directors In Occidental Petroleum : Report - Nasdaq
$UNKNOWN,bullish,up more than a percent on reports Carl Icahn was looking to nominate as many as 10 directors
$UNKNOWN,bullish,broke out of its cup base (259.71 std pivot) on heavy volume. Watch for continuation or if it forms a high ha…
$UNKNOWN,bullish,Phunware gains on coronavirus mobile solution
$UNKNOWN,bullish,Pier 1 Imports gains after report of Guggenheim engagement
$UNKNOWN,bullish,Dave & Buster's +3% after guidance satisfies
$UNKNOWN,bullish,Pulse Biosciences up 6% on rights offering
$UNKNOWN,bullish,Plus500 rockets 40% as revenue soars nearly 500% in Q1
$UNKNOWN,bullish,WiLAN signs wireless license with LG; shares +7% PM
$UNKNOWN,bullish,RingCentral +2.5% after Q4 revenue jumps
$UNKNOWN,bullish,RealNetworks CEO Rob Glaser to invest into the Company; shares +12%
$UNKNOWN,bullish,Roku jumps as optimism builds for earnings
$KSS,bullish,Mid cap notable movers of interest -- Kohl's (KSS) advances off of recent lows
$UNKNOWN,bullish,SoftBank Vision Fund's Uber stake is up 18%
$UNKNOWN,bullish,SoftBank Vision Fund's Uber stake is up 18%
$UNKNOWN,bullish,SoftBank Vision Fund's Uber stake is up 18%
$UNKNOWN,bullish,SL Green rises 3.5% in two-day advance
$UNKNOWN,bullish,Surge At Super League As Stay At Home Orders Go Coast To Coast. #business #stocks #stockmarket
$SNAP,bullish,"(+1.9% pre) Loop Capital Upgrades Snap Inc (SNAP) to Buy, $20 PT, $20 PT"
$UNKNOWN,bullish,Sanofi upsizes debt offerings to; share up 2%
$UNKNOWN,bullish,up after hours on no news. Tempting but got to check if it has warrants and how clean the share structure is.…
$UNKNOWN,bullish,Sonos displaying relative strength as shares jump 8% to 52-week highs in the wake of Wednesday's earnings...
$UNKNOWN,bullish,Virgin Galactic takes off again; +11%
$UNKNOWN,bullish,"gapped up on earnings, up 10.77% on almost 7x average volume. It is coming up near the top of a 38-week long…"
$UNKNOWN,bullish,higher by 4.5% today clearing 21 MA and nearing Feb OpEx value range breakout
$UNKNOWN,bullish,"gaps up 20.49% on almost 6x average volume, breaking above 39.45/38.37 handle pivots and through 40.50 second…"
$T,bullish,"(+3.6% pre) AT&T adds $5.5 billion term loan to already 'strong' cash position, expects to keep paying dividend…"
$UNKNOWN,bullish,Pareteum +8% after CEO termination
$TEVA,bullish,"(+4.8% pre) Teva Pharma (TEVA), Generics Makers Said to be in Talks to End U.S. Probes - Bloomberg $ENDP…"
$SI,bullish,(+8.7% pre) UP Fintech Holding Limited Reports Unaudited Third Quarter 2019 Financial Results - SI
